* Measurement data measured by REW V5.40 beta 100
* Source: /home/giacomo/DRC/DRC-120.blue/X801.wav
* Format: Imported Impulse Response, 48000.0 Hz sampling
* Dated: Sep 23, 2025 9:57:41 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Impulse Response imported from /home/giacomo/DRC/DRC-120.blue/X801.wav 131072 samples (2.73 s) of 32-bit Float data at 48 kHz
* Measurement: X801 (revised)
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
15095.213615 0.000 -168.5751
15095.579826 0.000 -168.5769
15095.946037 0.000 -168.5780
15096.312248 0.000 -168.5798
15096.678459 -0.000 -168.5820
15097.044670 -0.000 -168.5839
15097.410881 0.000 -168.5859
15097.777092 0.000 -168.5873
15098.143303 0.000 -168.5886
15098.509513 -0.000 -168.5908
15098.875724 -0.000 -168.5928
15099.241935 0.000 -168.5949
15099.608146 0.000 -168.5966
15099.974357 0.000 -168.5977
15100.340568 -0.000 -168.5996
15100.706779 -0.000 -168.6017
15101.072990 -0.000 -168.6038
15101.439201 0.000 -168.6057
15101.805412 0.000 -168.6071
15102.171623 0.000 -168.6085
15102.537833 -0.000 -168.6105
15102.904044 -0.000 -168.6127
15103.270255 0.000 -168.6147
15103.636466 0.000 -168.6164
15104.002677 0.000 -168.6175
15104.368888 -0.000 -168.6194
15104.735099 -0.000 -168.6216
15105.101310 -0.000 -168.6236
15105.467521 0.000 -168.6255
15105.833732 0.000 -168.6268
15106.199943 0.000 -168.6282
15106.566153 -0.000 -168.6304
15106.932364 -0.000 -168.6325
15107.298575 0.000 -168.6346
15107.664786 0.000 -168.6362
15108.030997 0.000 -168.6373
15108.397208 -0.000 -168.6393
15108.763419 -0.000 -168.6414
15109.129630 -0.000 -168.6434
15109.495841 0.000 -168.6453
15109.862052 0.000 -168.6465
15110.228263 0.000 -168.6481
15110.594473 -0.000 -168.6502
15110.960684 -0.000 -168.6523
15111.326895 0.000 -168.6544
15111.693106 0.000 -168.6559
15112.059317 0.000 -168.6570
15112.425528 -0.000 -168.6591
15112.791739 -0.000 -168.6612
15113.157950 -0.000 -168.6633
15113.524161 0.000 -168.6651
15113.890372 0.000 -168.6663
15114.256583 0.000 -168.6679
15114.622793 -0.000 -168.6701
15114.989004 -0.000 -168.6722
15115.355215 0.000 -168.6742
15115.721426 0.000 -168.6757
15116.087637 0.000 -168.6769
15116.453848 -0.000 -168.6790
15116.820059 -0.000 -168.6810
15117.186270 0.000 -168.6831
15117.552481 0.000 -168.6849
15117.918692 0.000 -168.6861
15118.284903 0.000 -168.6877
15118.651113 -0.000 -168.6899
15119.017324 -0.000 -168.6920
15119.383535 0.000 -168.6940
15119.749746 0.000 -168.6954
15120.115957 0.000 -168.6967
15120.482168 -0.000 -168.6988
15120.848379 -0.000 -168.7009
15121.214590 0.000 -168.7029
15121.580801 0.000 -168.7047
15121.947012 0.000 -168.7059
15122.313222 0.000 -168.7076
15122.679433 -0.000 -168.7098
15123.045644 -0.000 -168.7119
15123.411855 0.000 -168.7139
15123.778066 0.000 -168.7151
15124.144277 0.000 -168.7165
15124.510488 -0.000 -168.7187
15124.876699 -0.000 -168.7207
15125.242910 0.000 -168.7228
15125.609121 0.000 -168.7245
15125.975332 0.000 -168.7256
15126.341542 -0.000 -168.7275
15126.707753 -0.000 -168.7296
15127.073964 -0.000 -168.7317
15127.440175 0.000 -168.7337
15127.806386 0.000 -168.7350
15128.172597 0.000 -168.7363
15128.538808 -0.000 -168.7385
15128.905019 -0.000 -168.7406
15129.271230 0.000 -168.7426
15129.637441 0.000 -168.7443
15130.003652 0.000 -168.7455
15130.369862 -0.000 -168.7473
15130.736073 -0.000 -168.7495
15131.102284 -0.000 -168.7516
15131.468495 0.000 -168.7535
15131.834706 0.000 -168.7548
15132.200917 0.000 -168.7562
15132.567128 -0.000 -168.7584
15132.933339 -0.000 -168.7604
15133.299550 0.000 -168.7625
15133.665761 0.000 -168.7641
15134.031972 0.000 -168.7653
15134.398182 -0.000 -168.7672
15134.764393 -0.000 -168.7693
15135.130604 -0.000 -168.7714
15135.496815 0.000 -168.7734
15135.863026 0.000 -168.7745
15136.229237 0.000 -168.7761
15136.595448 -0.000 -168.7783
15136.961659 -0.000 -168.7803
15137.327870 0.000 -168.7823
15137.694081 0.000 -168.7839
15138.060292 0.000 -168.7852
15138.426502 -0.000 -168.7871
15138.792713 -0.000 -168.7892
15139.158924 -0.000 -168.7913
15139.525135 0.000 -168.7932
15139.891346 0.000 -168.7944
15140.257557 0.000 -168.7960
15140.623768 -0.000 -168.7982
15140.989979 -0.000 -168.8002
15141.356190 0.000 -168.8022
15141.722401 0.000 -168.8037
15142.088612 0.000 -168.8050
15142.454822 -0.000 -168.8070
15142.821033 -0.000 -168.8091
15143.187244 0.000 -168.8112
15143.553455 0.000 -168.8130
15143.919666 0.000 -168.8141
15144.285877 0.000 -168.8158
15144.652088 -0.000 -168.8181
15145.018299 -0.000 -168.8201
15145.384510 0.000 -168.8221
15145.750721 0.000 -168.8235
15146.116931 0.000 -168.8248
15146.483142 -0.000 -168.8269
15146.849353 -0.000 -168.8290
15147.215564 0.000 -168.8311
15147.581775 0.000 -168.8329
15147.947986 0.000 -168.8340
15148.314197 0.000 -168.8358
15148.680408 -0.000 -168.8380
15149.046619 -0.000 -168.8400
15149.412830 0.000 -168.8420
15149.779041 0.000 -168.8433
15150.145251 0.000 -168.8447
15150.511462 -0.000 -168.8468
15150.877673 -0.000 -168.8489
15151.243884 0.000 -168.8510
15151.610095 0.000 -168.8527
15151.976306 0.000 -168.8538
15152.342517 -0.000 -168.8557
15152.708728 -0.000 -168.8578
15153.074939 -0.000 -168.8599
15153.441150 0.000 -168.8619
15153.807361 0.000 -168.8632
15154.173571 0.000 -168.8646
15154.539782 -0.000 -168.8668
15154.905993 -0.000 -168.8688
15155.272204 0.000 -168.8709
15155.638415 0.000 -168.8726
15156.004626 0.000 -168.8737
15156.370837 -0.000 -168.8755
15156.737048 -0.000 -168.8778
15157.103259 -0.000 -168.8798
15157.469470 0.000 -168.8817
15157.835681 0.000 -168.8830
15158.201891 0.000 -168.8845
15158.568102 -0.000 -168.8867
15158.934313 -0.000 -168.8887
15159.300524 0.000 -168.8908
15159.666735 0.000 -168.8924
15160.032946 0.000 -168.8936
15160.399157 -0.000 -168.8955
15160.765368 -0.000 -168.8977
15161.131579 -0.000 -168.8997
15161.497790 0.000 -168.9016
15161.864001 0.000 -168.9028
15162.230211 0.000 -168.9044
15162.596422 -0.000 -168.9066
15162.962633 -0.000 -168.9086
15163.328844 0.000 -168.9107
15163.695055 0.000 -168.9122
15164.061266 0.000 -168.9134
15164.427477 -0.000 -168.9154
15164.793688 -0.000 -168.9176
15165.159899 -0.000 -168.9196
15165.526110 0.000 -168.9215
15165.892321 0.000 -168.9227
15166.258531 0.000 -168.9243
15166.624742 -0.000 -168.9265
15166.990953 -0.000 -168.9285
15167.357164 0.000 -168.9307
15167.723375 0.000 -168.9321
15168.089586 0.000 -168.9333
15168.455797 -0.000 -168.9354
15168.822008 -0.000 -168.9376
15169.188219 0.000 -168.9396
15169.554430 0.000 -168.9414
15169.920640 0.000 -168.9426
15170.286851 0.000 -168.9442
15170.653062 -0.000 -168.9465
15171.019273 -0.000 -168.9485
15171.385484 0.000 -168.9506
15171.751695 0.000 -168.9520
15172.117906 0.000 -168.9532
15172.484117 -0.000 -168.9553
15172.850328 -0.000 -168.9575
15173.216539 0.000 -168.9595
15173.582750 0.000 -168.9613
15173.948960 0.000 -168.9624
15174.315171 0.000 -168.9642
15174.681382 -0.000 -168.9664
15175.047593 -0.000 -168.9684
15175.413804 0.000 -168.9705
15175.780015 0.000 -168.9718
15176.146226 0.000 -168.9731
15176.512437 -0.000 -168.9753
15176.878648 -0.000 -168.9774
15177.244859 0.000 -168.9794
15177.611070 0.000 -168.9811
15177.977280 0.000 -168.9823
15178.343491 -0.000 -168.9841
15178.709702 -0.000 -168.9863
15179.075913 -0.000 -168.9883
15179.442124 0.000 -168.9904
15179.808335 0.000 -168.9916
15180.174546 0.000 -168.9930
15180.540757 -0.000 -168.9952
15180.906968 -0.000 -168.9973
15181.273179 0.000 -168.9993
15181.639390 0.000 -169.0010
15182.005600 0.000 -169.0021
15182.371811 -0.000 -169.0041
15182.738022 -0.000 -169.0062
15183.104233 -0.000 -169.0083
15183.470444 0.000 -169.0103
15183.836655 0.000 -169.0115
15184.202866 0.000 -169.0129
15184.569077 -0.000 -169.0151
15184.935288 -0.000 -169.0173
15185.301499 0.000 -169.0193
15185.667710 0.000 -169.0209
15186.033920 0.000 -169.0220
15186.400131 -0.000 -169.0240
15186.766342 -0.000 -169.0262
15187.132553 -0.000 -169.0283
15187.498764 0.000 -169.0302
15187.864975 0.000 -169.0314
15188.231186 0.000 -169.0329
15188.597397 -0.000 -169.0351
15188.963608 -0.000 -169.0372
15189.329819 0.000 -169.0392
15189.696030 0.000 -169.0408
15190.062240 0.000 -169.0419
15190.428451 -0.000 -169.0440
15190.794662 -0.000 -169.0461
15191.160873 -0.000 -169.0482
15191.527084 0.000 -169.0501
15191.893295 0.000 -169.0513
15192.259506 0.000 -169.0529
15192.625717 -0.000 -169.0551
15192.991928 -0.000 -169.0572
15193.358139 0.000 -169.0592
15193.724349 0.000 -169.0607
15194.090560 0.000 -169.0619
15194.456771 -0.000 -169.0640
15194.822982 -0.000 -169.0661
15195.189193 0.000 -169.0682
15195.555404 0.000 -169.0701
15195.921615 0.000 -169.0712
15196.287826 0.000 -169.0729
15196.654037 -0.000 -169.0751
15197.020248 -0.000 -169.0771
15197.386459 0.000 -169.0792
15197.752669 0.000 -169.0806
15198.118880 0.000 -169.0818
15198.485091 -0.000 -169.0840
15198.851302 -0.000 -169.0861
15199.217513 0.000 -169.0881
15199.583724 0.000 -169.0900
15199.949935 0.000 -169.0911
15200.316146 0.000 -169.0928
15200.682357 -0.000 -169.0950
15201.048568 -0.000 -169.0972
15201.414779 0.000 -169.0991
15201.780989 0.000 -169.1005
15202.147200 0.000 -169.1018
15202.513411 -0.000 -169.1040
15202.879622 -0.000 -169.1061
15203.245833 0.000 -169.1082
15203.612044 0.000 -169.1099
15203.978255 0.000 -169.1111
15204.344466 -0.000 -169.1129
15204.710677 -0.000 -169.1151
15205.076888 -0.000 -169.1172
15205.443099 0.000 -169.1192
15205.809309 0.000 -169.1205
15206.175520 0.000 -169.1218
15206.541731 -0.000 -169.1241
15206.907942 -0.000 -169.1262
15207.274153 0.000 -169.1282
15207.640364 0.000 -169.1299
15208.006575 0.000 -169.1310
15208.372786 -0.000 -169.1329
15208.738997 -0.000 -169.1351
15209.105208 -0.000 -169.1372
15209.471419 0.000 -169.1392
15209.837629 0.000 -169.1404
15210.203840 0.000 -169.1418
15210.570051 -0.000 -169.1441
15210.936262 -0.000 -169.1461
15211.302473 0.000 -169.1482
15211.668684 0.000 -169.1498
15212.034895 0.000 -169.1510
15212.401106 -0.000 -169.1530
15212.767317 -0.000 -169.1551
15213.133528 -0.000 -169.1572
15213.499739 0.000 -169.1591
15213.865949 0.000 -169.1603
15214.232160 0.000 -169.1619
15214.598371 -0.000 -169.1641
15214.964582 -0.000 -169.1661
15215.330793 0.000 -169.1682
15215.697004 0.000 -169.1698
15216.063215 0.000 -169.1710
15216.429426 -0.000 -169.1730
15216.795637 -0.000 -169.1751
15217.161848 -0.000 -169.1772
15217.528058 0.000 -169.1791
15217.894269 0.000 -169.1802
15218.260480 0.000 -169.1818
15218.626691 -0.000 -169.1841
15218.992902 -0.000 -169.1862
15219.359113 0.000 -169.1882
15219.725324 0.000 -169.1898
15220.091535 0.000 -169.1910
15220.457746 -0.000 -169.1931
15220.823957 -0.000 -169.1951
15221.190168 0.000 -169.1973
15221.556378 0.000 -169.1991
15221.922589 0.000 -169.2002
15222.288800 0.000 -169.2019
15222.655011 -0.000 -169.2042
15223.021222 -0.000 -169.2062
15223.387433 0.000 -169.2083
15223.753644 0.000 -169.2097
15224.119855 0.000 -169.2109
15224.486066 -0.000 -169.2131
15224.852277 -0.000 -169.2151
15225.218488 0.000 -169.2173
15225.584698 0.000 -169.2191
15225.950909 0.000 -169.2202
15226.317120 0.000 -169.2219
15226.683331 -0.000 -169.2242
15227.049542 -0.000 -169.2262
15227.415753 0.000 -169.2283
15227.781964 0.000 -169.2296
15228.148175 0.000 -169.2310
15228.514386 -0.000 -169.2331
15228.880597 -0.000 -169.2352
15229.246808 0.000 -169.2373
15229.613018 0.000 -169.2390
15229.979229 0.000 -169.2401
15230.345440 -0.000 -169.2419
15230.711651 -0.000 -169.2443
15231.077862 -0.000 -169.2463
15231.444073 0.000 -169.2482
15231.810284 0.000 -169.2496
15232.176495 0.000 -169.2510
15232.542706 -0.000 -169.2532
15232.908917 -0.000 -169.2552
15233.275128 0.000 -169.2574
15233.641338 0.000 -169.2590
15234.007549 0.000 -169.2601
15234.373760 -0.000 -169.2621
15234.739971 -0.000 -169.2643
15235.106182 -0.000 -169.2663
15235.472393 0.000 -169.2682
15235.838604 0.000 -169.2696
15236.204815 0.000 -169.2711
15236.571026 -0.000 -169.2732
15236.937237 -0.000 -169.2753
15237.303448 0.000 -169.2774
15237.669658 0.000 -169.2790
15238.035869 0.000 -169.2802
15238.402080 -0.000 -169.2821
15238.768291 -0.000 -169.2844
15239.134502 -0.000 -169.2864
15239.500713 0.000 -169.2883
15239.866924 0.000 -169.2896
15240.233135 0.000 -169.2911
15240.599346 -0.000 -169.2933
15240.965557 -0.000 -169.2953
15241.331767 0.000 -169.2974
15241.697978 0.000 -169.2990
15242.064189 0.000 -169.3002
15242.430400 -0.000 -169.3022
15242.796611 -0.000 -169.3044
15243.162822 -0.000 -169.3064
15243.529033 0.000 -169.3083
15243.895244 0.000 -169.3095
15244.261455 0.000 -169.3111
15244.627666 -0.000 -169.3134
15244.993877 -0.000 -169.3154
15245.360087 0.000 -169.3175
15245.726298 0.000 -169.3190
15246.092509 0.000 -169.3202
15246.458720 -0.000 -169.3223
15246.824931 -0.000 -169.3245
15247.191142 0.000 -169.3265
15247.557353 0.000 -169.3283
15247.923564 0.000 -169.3295
15248.289775 0.000 -169.3312
15248.655986 -0.000 -169.3334
15249.022197 -0.000 -169.3354
15249.388407 0.000 -169.3376
15249.754618 0.000 -169.3389
15250.120829 0.000 -169.3402
15250.487040 -0.000 -169.3424
15250.853251 -0.000 -169.3445
15251.219462 0.000 -169.3466
15251.585673 0.000 -169.3483
15251.951884 0.000 -169.3495
15252.318095 0.000 -169.3513
15252.684306 -0.000 -169.3535
15253.050517 -0.000 -169.3555
15253.416727 0.000 -169.3576
15253.782938 0.000 -169.3589
15254.149149 0.000 -169.3603
15254.515360 -0.000 -169.3625
15254.881571 -0.000 -169.3646
15255.247782 0.000 -169.3666
15255.613993 0.000 -169.3683
15255.980204 0.000 -169.3696
15256.346415 -0.000 -169.3713
15256.712626 -0.000 -169.3736
15257.078837 -0.000 -169.3756
15257.445047 0.000 -169.3777
15257.811258 0.000 -169.3790
15258.177469 0.000 -169.3803
15258.543680 -0.000 -169.3826
15258.909891 -0.000 -169.3846
15259.276102 0.000 -169.3867
15259.642313 0.000 -169.3884
15260.008524 0.000 -169.3896
15260.374735 -0.000 -169.3915
15260.740946 -0.000 -169.3937
15261.107157 -0.000 -169.3957
15261.473367 0.000 -169.3977
15261.839578 0.000 -169.3989
15262.205789 0.000 -169.4004
15262.572000 -0.000 -169.4027
15262.938211 -0.000 -169.4047
15263.304422 0.000 -169.4068
15263.670633 0.000 -169.4084
15264.036844 0.000 -169.4096
15264.403055 -0.000 -169.4116
15264.769266 -0.000 -169.4138
15265.135476 -0.000 -169.4158
15265.501687 0.000 -169.4178
15265.867898 0.000 -169.4190
15266.234109 0.000 -169.4205
15266.600320 -0.000 -169.4229
15266.966531 -0.000 -169.4249
15267.332742 0.000 -169.4270
15267.698953 0.000 -169.4285
15268.065164 0.000 -169.4297
15268.431375 -0.000 -169.4318
15268.797586 -0.000 -169.4340
15269.163796 -0.000 -169.4360
15269.530007 0.000 -169.4379
15269.896218 0.000 -169.4391
15270.262429 0.000 -169.4407
15270.628640 -0.000 -169.4430
15270.994851 -0.000 -169.4450
15271.361062 0.000 -169.4471
15271.727273 0.000 -169.4485
15272.093484 0.000 -169.4498
15272.459695 -0.000 -169.4519
15272.825906 -0.000 -169.4540
15273.192116 0.000 -169.4561
15273.558327 0.000 -169.4579
15273.924538 0.000 -169.4591
15274.290749 0.000 -169.4608
15274.656960 -0.000 -169.4631
15275.023171 -0.000 -169.4651
15275.389382 0.000 -169.4672
15275.755593 0.000 -169.4686
15276.121804 0.000 -169.4699
15276.488015 -0.000 -169.4720
15276.854226 -0.000 -169.4741
15277.220436 0.000 -169.4762
15277.586647 0.000 -169.4780
15277.952858 0.000 -169.4792
15278.319069 0.000 -169.4810
15278.685280 -0.000 -169.4832
15279.051491 -0.000 -169.4852
15279.417702 0.000 -169.4873
15279.783913 0.000 -169.4886
15280.150124 0.000 -169.4901
15280.516335 -0.000 -169.4922
15280.882546 -0.000 -169.4943
15281.248756 0.000 -169.4963
15281.614967 0.000 -169.4981
15281.981178 0.000 -169.4992
15282.347389 -0.000 -169.5011
15282.713600 -0.000 -169.5034
15283.079811 -0.000 -169.5054
15283.446022 0.000 -169.5074
15283.812233 0.000 -169.5087
15284.178444 0.000 -169.5101
15284.544655 -0.000 -169.5123
15284.910866 -0.000 -169.5144
15285.277076 0.000 -169.5165
15285.643287 0.000 -169.5182
15286.009498 0.000 -169.5193
15286.375709 -0.000 -169.5212
15286.741920 -0.000 -169.5235
15287.108131 -0.000 -169.5255
15287.474342 0.000 -169.5275
15287.840553 0.000 -169.5287
15288.206764 0.000 -169.5302
15288.572975 -0.000 -169.5325
15288.939186 -0.000 -169.5345
15289.305396 0.000 -169.5366
15289.671607 0.000 -169.5382
15290.037818 0.000 -169.5394
15290.404029 -0.000 -169.5414
15290.770240 -0.000 -169.5436
15291.136451 -0.000 -169.5457
15291.502662 0.000 -169.5475
15291.868873 0.000 -169.5488
15292.235084 0.000 -169.5504
15292.601295 -0.000 -169.5526
15292.967505 -0.000 -169.5547
15293.333716 0.000 -169.5568
15293.699927 0.000 -169.5583
15294.066138 0.000 -169.5595
15294.432349 -0.000 -169.5615
15294.798560 -0.000 -169.5638
15295.164771 -0.000 -169.5658
15295.530982 0.000 -169.5677
15295.897193 0.000 -169.5688
15296.263404 0.000 -169.5704
15296.629615 -0.000 -169.5727
15296.995825 -0.000 -169.5748
15297.362036 0.000 -169.5768
15297.728247 0.000 -169.5783
15298.094458 0.000 -169.5795
15298.460669 -0.000 -169.5817
15298.826880 -0.000 -169.5839
15299.193091 0.000 -169.5859
15299.559302 0.000 -169.5878
15299.925513 0.000 -169.5889
15300.291724 0.000 -169.5906
15300.657935 -0.000 -169.5929
15301.024145 -0.000 -169.5949
15301.390356 0.000 -169.5970
15301.756567 0.000 -169.5984
15302.122778 0.000 -169.5997
15302.488989 -0.000 -169.6018
15302.855200 -0.000 -169.6040
15303.221411 0.000 -169.6061
15303.587622 0.000 -169.6078
15303.953833 0.000 -169.6089
15304.320044 0.000 -169.6108
15304.686255 -0.000 -169.6130
15305.052465 -0.000 -169.6151
15305.418676 0.000 -169.6171
15305.784887 0.000 -169.6185
15306.151098 0.000 -169.6198
15306.517309 -0.000 -169.6220
15306.883520 -0.000 -169.6241
15307.249731 0.000 -169.6262
15307.615942 0.000 -169.6279
15307.982153 0.000 -169.6291
15308.348364 -0.000 -169.6310
15308.714575 -0.000 -169.6332
15309.080785 -0.000 -169.6353
15309.446996 0.000 -169.6373
15309.813207 0.000 -169.6385
15310.179418 0.000 -169.6400
15310.545629 -0.000 -169.6422
15310.911840 -0.000 -169.6443
15311.278051 0.000 -169.6464
15311.644262 0.000 -169.6481
15312.010473 0.000 -169.6492
15312.376684 -0.000 -169.6512
15312.742895 -0.000 -169.6534
15313.109105 -0.000 -169.6554
15313.475316 0.000 -169.6573
15313.841527 0.000 -169.6587
15314.207738 0.000 -169.6602
15314.573949 -0.000 -169.6624
15314.940160 -0.000 -169.6646
15315.306371 0.000 -169.6666
15315.672582 0.000 -169.6682
15316.038793 0.000 -169.6693
15316.405004 -0.000 -169.6714
15316.771214 -0.000 -169.6736
15317.137425 -0.000 -169.6756
15317.503636 0.000 -169.6776
15317.869847 0.000 -169.6788
15318.236058 0.000 -169.6804
15318.602269 -0.000 -169.6826
15318.968480 -0.000 -169.6847
15319.334691 0.000 -169.6868
15319.700902 0.000 -169.6883
15320.067113 0.000 -169.6895
15320.433324 -0.000 -169.6916
15320.799534 -0.000 -169.6937
15321.165745 -0.000 -169.6958
15321.531956 0.000 -169.6977
15321.898167 0.000 -169.6989
15322.264378 0.000 -169.7006
15322.630589 -0.000 -169.7028
15322.996800 -0.000 -169.7049
15323.363011 0.000 -169.7070
15323.729222 0.000 -169.7084
15324.095433 0.000 -169.7097
15324.461644 -0.000 -169.7119
15324.827854 -0.000 -169.7139
15325.194065 0.000 -169.7160
15325.560276 0.000 -169.7178
15325.926487 0.000 -169.7191
15326.292698 0.000 -169.7208
15326.658909 -0.000 -169.7230
15327.025120 -0.000 -169.7251
15327.391331 0.000 -169.7272
15327.757542 0.000 -169.7286
15328.123753 0.000 -169.7298
15328.489964 -0.000 -169.7321
15328.856174 -0.000 -169.7341
15329.222385 0.000 -169.7362
15329.588596 0.000 -169.7380
15329.954807 0.000 -169.7392
15330.321018 0.000 -169.7410
15330.687229 -0.000 -169.7432
15331.053440 -0.000 -169.7453
15331.419651 0.000 -169.7473
15331.785862 0.000 -169.7487
15332.152073 0.000 -169.7500
15332.518284 -0.000 -169.7523
15332.884494 -0.000 -169.7543
15333.250705 0.000 -169.7564
15333.616916 0.000 -169.7581
15333.983127 0.000 -169.7593
15334.349338 -0.000 -169.7612
15334.715549 -0.000 -169.7634
15335.081760 -0.000 -169.7656
15335.447971 0.000 -169.7675
15335.814182 0.000 -169.7688
15336.180393 0.000 -169.7702
15336.546604 -0.000 -169.7725
15336.912814 -0.000 -169.7746
15337.279025 0.000 -169.7767
15337.645236 0.000 -169.7783
15338.011447 0.000 -169.7795
15338.377658 -0.000 -169.7814
15338.743869 -0.000 -169.7836
15339.110080 -0.000 -169.7858
15339.476291 0.000 -169.7877
15339.842502 0.000 -169.7889
15340.208713 0.000 -169.7904
15340.574923 -0.000 -169.7927
15340.941134 -0.000 -169.7948
15341.307345 0.000 -169.7969
15341.673556 0.000 -169.7985
15342.039767 0.000 -169.7997
15342.405978 -0.000 -169.8017
15342.772189 -0.000 -169.8039
15343.138400 -0.000 -169.8060
15343.504611 0.000 -169.8079
15343.870822 0.000 -169.8091
15344.237033 0.000 -169.8107
15344.603243 -0.000 -169.8130
15344.969454 -0.000 -169.8151
15345.335665 0.000 -169.8171
15345.701876 0.000 -169.8186
15346.068087 0.000 -169.8199
15346.434298 -0.000 -169.8220
15346.800509 -0.000 -169.8242
15347.166720 -0.000 -169.8262
15347.532931 0.000 -169.8281
15347.899142 0.000 -169.8293
15348.265353 0.000 -169.8309
15348.631563 -0.000 -169.8332
15348.997774 -0.000 -169.8353
15349.363985 0.000 -169.8373
15349.730196 0.000 -169.8388
15350.096407 0.000 -169.8401
15350.462618 -0.000 -169.8422
15350.828829 -0.000 -169.8444
15351.195040 0.000 -169.8465
15351.561251 0.000 -169.8483
15351.927462 0.000 -169.8494
15352.293673 0.000 -169.8511
15352.659883 -0.000 -169.8535
15353.026094 -0.000 -169.8555
15353.392305 0.000 -169.8575
15353.758516 0.000 -169.8589
15354.124727 0.000 -169.8603
15354.490938 -0.000 -169.8625
15354.857149 -0.000 -169.8646
15355.223360 0.000 -169.8667
15355.589571 0.000 -169.8685
15355.955782 0.000 -169.8696
15356.321993 0.000 -169.8714
15356.688203 -0.000 -169.8737
15357.054414 -0.000 -169.8758
15357.420625 0.000 -169.8778
15357.786836 0.000 -169.8791
15358.153047 0.000 -169.8806
15358.519258 -0.000 -169.8828
15358.885469 -0.000 -169.8849
15359.251680 0.000 -169.8870
15359.617891 0.000 -169.8887
15359.984102 0.000 -169.8898
15360.350313 -0.000 -169.8917
15360.716523 -0.000 -169.8940
15361.082734 -0.000 -169.8960
15361.448945 0.000 -169.8980
15361.815156 0.000 -169.8993
15362.181367 0.000 -169.9008
15362.547578 -0.000 -169.9030
15362.913789 -0.000 -169.9051
15363.280000 0.000 -169.9072
15363.646211 0.000 -169.9089
15364.012422 0.000 -169.9100
15364.378632 -0.000 -169.9120
15364.744843 -0.000 -169.9142
15365.111054 -0.000 -169.9163
15365.477265 0.000 -169.9183
15365.843476 0.000 -169.9195
15366.209687 0.000 -169.9210
15366.575898 -0.000 -169.9233
15366.942109 -0.000 -169.9254
15367.308320 0.000 -169.9276
15367.674531 0.000 -169.9291
15368.040742 0.000 -169.9302
15368.406952 -0.000 -169.9323
15368.773163 -0.000 -169.9345
15369.139374 -0.000 -169.9366
15369.505585 0.000 -169.9385
15369.871796 0.000 -169.9397
15370.238007 0.000 -169.9413
15370.604218 -0.000 -169.9436
15370.970429 -0.000 -169.9456
15371.336640 0.000 -169.9478
15371.702851 0.000 -169.9493
15372.069062 0.000 -169.9505
15372.435272 -0.000 -169.9526
15372.801483 -0.000 -169.9548
15373.167694 -0.000 -169.9568
15373.533905 0.000 -169.9587
15373.900116 0.000 -169.9600
15374.266327 0.000 -169.9616
15374.632538 -0.000 -169.9639
15374.998749 -0.000 -169.9659
15375.364960 0.000 -169.9681
15375.731171 0.000 -169.9695
15376.097382 0.000 -169.9708
15376.463592 -0.000 -169.9728
15376.829803 -0.000 -169.9751
15377.196014 0.000 -169.9772
15377.562225 0.000 -169.9790
15377.928436 0.000 -169.9801
15378.294647 0.000 -169.9819
15378.660858 -0.000 -169.9842
15379.027069 -0.000 -169.9862
15379.393280 0.000 -169.9883
15379.759491 0.000 -169.9897
15380.125702 0.000 -169.9910
15380.491912 -0.000 -169.9932
15380.858123 -0.000 -169.9954
15381.224334 0.000 -169.9974
15381.590545 0.000 -169.9992
15381.956756 0.000 -170.0004
15382.322967 0.000 -170.0022
15382.689178 -0.000 -170.0045
15383.055389 -0.000 -170.0065
15383.421600 0.000 -170.0086
15383.787811 0.000 -170.0099
15384.154022 0.000 -170.0113
15384.520232 -0.000 -170.0135
15384.886443 -0.000 -170.0157
15385.252654 0.000 -170.0178
15385.618865 0.000 -170.0195
15385.985076 0.000 -170.0207
15386.351287 -0.000 -170.0225
15386.717498 -0.000 -170.0248
15387.083709 -0.000 -170.0268
15387.449920 0.000 -170.0289
15387.816131 0.000 -170.0302
15388.182341 0.000 -170.0316
15388.548552 -0.000 -170.0339
15388.914763 -0.000 -170.0360
15389.280974 0.000 -170.0381
15389.647185 0.000 -170.0398
15390.013396 0.000 -170.0410
15390.379607 -0.000 -170.0429
15390.745818 -0.000 -170.0452
15391.112029 -0.000 -170.0472
15391.478240 0.000 -170.0493
15391.844451 0.000 -170.0504
15392.210661 0.000 -170.0519
15392.576872 -0.000 -170.0542
15392.943083 -0.000 -170.0563
15393.309294 0.000 -170.0584
15393.675505 0.000 -170.0600
15394.041716 0.000 -170.0613
15394.407927 -0.000 -170.0632
15394.774138 -0.000 -170.0655
15395.140349 -0.000 -170.0675
15395.506560 0.000 -170.0695
15395.872771 0.000 -170.0707
15396.238981 0.000 -170.0723
15396.605192 -0.000 -170.0745
15396.971403 -0.000 -170.0767
15397.337614 0.000 -170.0787
15397.703825 0.000 -170.0803
15398.070036 0.000 -170.0815
15398.436247 -0.000 -170.0836
15398.802458 -0.000 -170.0858
15399.168669 -0.000 -170.0878
15399.534880 0.000 -170.0898
15399.901091 0.000 -170.0909
15400.267301 0.000 -170.0926
