327.392588	0.010	-164.1915
327.758799	0.010	-165.7788
328.125010	0.010	-166.9286
328.491221	0.010	-166.8731
328.857432	0.010	-166.1394
329.223643	0.010	-165.7007
329.589854	0.010	-166.0332
329.956065	0.010	-166.7816
330.322276	0.010	-167.3122
330.688487	0.010	-167.4769
331.054698	0.010	-167.5855
331.420909	0.010	-167.8231
331.787120	0.010	-167.9312
332.153331	0.010	-167.5674
332.519542	0.010	-166.8953
332.885753	0.010	-166.6150
333.251964	0.010	-167.3621
333.618175	0.010	-168.9609
333.984386	0.010	-170.3450
334.350597	0.010	-170.5890
334.716808	0.010	-169.7669
335.083019	0.010	-168.6673
335.449230	0.010	-168.0674
335.815441	0.010	-168.2045
336.181652	0.010	-168.7189
336.547863	0.010	-169.1420
336.914074	0.010	-169.3580
337.280285	0.010	-169.5538
337.646496	0.010	-169.9008
338.012707	0.010	-170.3777
338.378917	0.010	-170.8941
338.745128	0.010	-171.4659
339.111339	0.010	-172.1518
339.477550	0.010	-172.8909
339.843761	0.010	-173.4924
340.209972	0.010	-173.8026
340.576183	0.010	-173.8335
340.942394	0.010	-173.6647
341.308605	0.010	-173.3080
341.674816	0.010	-172.7949
342.041027	0.010	-172.3735
342.407238	0.010	-172.5204
342.773449	0.010	-173.5642
343.139660	0.010	-175.1213
343.505871	0.010	-176.1799
343.872082	0.010	-176.0829
344.238293	0.010	-175.1968
344.604504	0.010	-174.5641
344.970715	0.010	-174.9733
345.336926	0.010	-176.0736
345.703137	0.010	-176.5825
346.069348	0.010	-175.7520
346.435559	0.010	-174.2313
346.801770	0.010	-173.5392
347.167981	0.010	-174.8422
347.534192	0.010	-177.5655
347.900403	0.010	-179.5263
348.266614	0.010	-179.3982
348.632825	0.010	-177.9285
348.999036	0.010	-176.8618
349.365247	0.010	-177.5427
349.731457	0.010	-179.7769
350.097668	0.010	178.1318
350.463879	0.010	177.4831
350.830090	0.010	178.0250
351.196301	0.010	178.7879
351.562512	0.010	179.1919
351.928723	0.010	179.4144
352.294934	0.010	179.8870
352.661145	0.010	-179.4524
353.027356	0.010	-179.2065
353.393567	0.010	-179.8631
353.759778	0.010	178.8528
354.125989	0.010	177.8309
354.492200	0.010	177.6263
354.858411	0.010	177.9707
355.224622	0.010	178.2604
355.590833	0.010	178.2332
355.957044	0.010	178.1448
356.323255	0.010	178.3137
356.689466	0.010	178.6106
357.055677	0.010	178.5884
357.421888	0.010	178.0839
357.788099	0.010	177.5408
358.154310	0.010	177.5522
358.520521	0.010	178.1034
358.886732	0.010	178.4788
359.252943	0.010	177.9499
359.619154	0.010	176.6216
359.985365	0.010	175.5353
360.351576	0.010	175.5867
360.717786	0.010	176.5795
361.083997	0.010	177.5064
361.450208	0.010	177.4238
361.816419	0.010	176.2159
362.182630	0.010	174.7118
362.548841	0.010	173.7919
362.915052	0.010	173.5591
363.281263	0.010	173.5858
363.647474	0.010	173.5770
364.013685	0.010	173.6157
364.379896	0.010	173.8345
364.746107	0.010	174.0023
365.112318	0.010	173.6461
365.478529	0.010	172.6390
365.844740	0.010	171.5670
366.210951	0.010	171.2550
366.577162	0.010	171.8860
366.943373	0.010	172.8171
367.309584	0.010	173.1611
367.675795	0.010	172.5146
368.042006	0.010	171.3302
368.408217	0.010	170.4434
368.774428	0.010	170.1677
369.140639	0.010	170.1251
369.506850	0.010	169.8358
369.873061	0.010	169.2874
370.239272	0.010	168.9396
370.605483	0.010	169.1535
370.971694	0.010	169.7585
371.337905	0.010	170.2271
371.704116	0.010	170.1286
372.070326	0.010	169.4554
372.436537	0.010	168.5681
372.802748	0.010	167.8209
373.168959	0.010	167.3472
373.535170	0.010	167.1642
373.901381	0.010	167.2888
374.267592	0.010	167.6755
374.633803	0.010	168.0776
375.000014	0.010	168.0904
375.366225	0.010	167.4579
375.732436	0.010	166.3727
376.098647	0.010	165.3985
376.464858	0.010	164.9915
376.831069	0.010	165.1409
377.197280	0.010	165.5165
377.563491	0.010	165.8304
377.929702	0.010	166.0142
378.295913	0.010	166.1178
378.662124	0.010	166.0859
379.028335	0.010	165.7184
379.394546	0.010	164.9102
379.760757	0.010	163.8766
380.126968	0.010	163.0623
380.493179	0.010	162.7802
380.859390	0.010	162.9765
381.225601	0.010	163.3521
381.591812	0.010	163.6177
381.958023	0.010	163.6275
382.324234	0.010	163.3777
382.690445	0.010	162.9532
383.056655	0.010	162.5155
383.422866	0.010	162.2852
383.789077	0.010	162.3865
384.155288	0.010	162.6689
384.521499	0.010	162.7403
384.887710	0.010	162.2589
385.253921	0.010	161.3216
385.620132	0.010	160.5027
385.986343	0.010	160.3208
386.352554	0.010	160.7246
386.718765	0.010	161.1682
387.084976	0.010	161.1242
387.451187	0.010	160.5829
387.817398	0.010	160.0299
388.183609	0.010	159.8458
388.549820	0.010	159.8449
388.916031	0.010	159.4975
389.282242	0.010	158.5944
389.648453	0.010	157.6407
390.014664	0.010	157.3776
390.380875	0.010	157.9408
390.747086	0.010	158.6879
391.113297	0.010	158.7644
391.479508	0.010	157.8949
391.845719	0.010	156.7429
392.211930	0.010	156.2532
392.578141	0.010	156.6465
392.944352	0.010	157.2962
393.310563	0.010	157.4066
393.676774	0.010	156.7541
394.042985	0.010	155.8937
394.409195	0.010	155.5460
394.775406	0.010	155.8376
395.141617	0.010	156.2834
395.507828	0.010	156.3420
395.874039	0.010	155.8954
396.240250	0.010	155.2682
396.606461	0.010	154.8138
396.972672	0.010	154.5732
397.338883	0.010	154.3926
397.705094	0.010	154.2335
398.071305	0.010	154.2300
398.437516	0.010	154.4586
398.803727	0.010	154.7448
399.169938	0.010	154.7778
399.536149	0.010	154.4361
399.902360	0.010	153.9440
400.268571	0.010	153.6307
400.634782	0.010	153.5507
401.000993	0.010	153.4142
401.367204	0.010	152.9148
401.733415	0.010	152.1031
402.099626	0.010	151.3817
402.465837	0.010	151.0983
402.832048	0.010	151.2117
403.198259	0.010	151.3912
403.564470	0.010	151.3772
403.930681	0.010	151.1983
404.296892	0.010	151.0549
404.663103	0.010	151.0322
405.029314	0.010	150.9813
405.395525	0.010	150.6994
405.761735	0.010	150.1829
406.127946	0.010	149.6466
406.494157	0.010	149.3003
406.860368	0.010	149.1450
407.226579	0.010	149.0203
407.592790	0.010	148.8202
407.959001	0.010	148.6044
408.325212	0.010	148.5018
408.691423	0.010	148.5481
409.057634	0.010	148.6437
409.423845	0.010	148.6647
409.790056	0.010	148.5672
410.156267	0.010	148.3611
410.522478	0.010	148.0294
410.888689	0.010	147.5315
411.254900	0.010	146.9124
411.621111	0.010	146.3715
411.987322	0.010	146.1316
412.353533	0.010	146.2212
412.719744	0.010	146.4253
413.085955	0.010	146.4560
413.452166	0.010	146.1974
413.818377	0.010	145.8015
414.184588	0.010	145.5191
414.550799	0.010	145.4551
414.917010	0.010	145.5029
415.283221	0.010	145.4824
415.649432	0.010	145.3069
416.015643	0.010	145.0143
416.381854	0.010	144.6792
416.748064	0.010	144.3529
417.114275	0.010	144.0790
417.480486	0.010	143.9123
417.846697	0.010	143.8603
418.212908	0.010	143.8041
418.579119	0.010	143.5520
418.945330	0.010	143.0283
419.311541	0.010	142.4081
419.677752	0.010	141.9983
420.043963	0.010	141.9313
420.410174	0.010	142.0239
420.776385	0.010	141.9743
421.142596	0.010	141.6867
421.508807	0.010	141.3867
421.875018	0.010	141.3609
422.241229	0.010	141.5928
422.607440	0.010	141.7387
422.973651	0.010	141.4781
423.339862	0.010	140.8856
423.706073	0.010	140.4075
424.072284	0.010	140.3790
424.438495	0.010	140.6411
424.804706	0.010	140.7049
425.170917	0.010	140.2571
425.537128	0.010	139.5298
425.903339	0.010	139.1011
426.269550	0.010	139.2685
426.635761	0.010	139.7505
427.001972	0.010	139.9852
427.368183	0.010	139.6434
427.734394	0.010	138.9135
428.100604	0.010	138.2657
428.466815	0.010	137.9391
428.833026	0.010	137.7830
429.199237	0.010	137.5511
429.565448	0.010	137.2241
429.931659	0.010	136.9949
430.297870	0.010	136.9649
430.664081	0.010	136.9828
431.030292	0.010	136.8405
431.396503	0.010	136.5685
431.762714	0.010	136.4479
432.128925	0.010	136.6616
432.495136	0.010	137.0022
432.861347	0.010	137.0176
433.227558	0.010	136.4671
433.593769	0.010	135.6473
433.959980	0.010	135.1519
434.326191	0.010	135.2363
434.692402	0.010	135.5696
435.058613	0.010	135.5997
435.424824	0.010	135.1018
435.791035	0.010	134.4057
436.157246	0.010	134.0094
436.523457	0.010	134.0032
436.889668	0.010	134.0232
437.255879	0.010	133.7127
437.622090	0.010	133.1600
437.988301	0.010	132.8228
438.354512	0.010	132.9706
438.720723	0.010	133.3444
439.086933	0.010	133.4117
439.453144	0.010	132.9101
439.819355	0.010	132.1675
440.185566	0.010	131.7811
440.551777	0.010	131.9597
440.917988	0.010	132.3341
441.284199	0.010	132.3524
441.650410	0.010	131.8104
442.016621	0.010	131.0525
442.382832	0.010	130.5912
442.749043	0.010	130.5813
443.115254	0.010	130.7580
443.481465	0.010	130.7867
443.847676	0.010	130.5913
444.213887	0.010	130.3480
444.580098	0.010	130.2019
444.946309	0.010	130.0931
445.312520	0.010	129.8766
445.678731	0.010	129.5496
446.044942	0.010	129.2875
446.411153	0.010	129.2190
446.777364	0.010	129.2457
447.143575	0.010	129.1432
447.509786	0.010	128.8255
447.875997	0.010	128.4763
448.242208	0.010	128.3555
448.608419	0.010	128.4851
448.974630	0.010	128.5991
449.340841	0.010	128.3972
449.707052	0.010	127.8497
450.073263	0.010	127.2446
450.439473	0.010	126.8885
450.805684	0.010	126.8091
451.171895	0.010	126.7912
451.538106	0.010	126.6452
451.904317	0.010	126.4081
452.270528	0.010	126.2689
452.636739	0.010	126.3151
453.002950	0.010	126.4160
453.369161	0.010	126.3491
453.735372	0.010	126.0200
454.101583	0.010	125.5564
454.467794	0.010	125.1750
454.834005	0.010	124.9866
455.200216	0.010	124.9461
455.566427	0.010	124.9418
455.932638	0.010	124.8928
456.298849	0.010	124.7598
456.665060	0.010	124.5116
457.031271	0.010	124.1484
457.397482	0.010	123.7534
457.763693	0.010	123.4760
458.129904	0.010	123.4184
458.496115	0.010	123.5269
458.862326	0.010	123.6253
459.228537	0.010	123.5688
459.594748	0.010	123.3560
459.960959	0.010	123.0930
460.327170	0.010	122.8476
460.693381	0.010	122.5739
461.059592	0.010	122.2123
461.425802	0.010	121.8260
461.792013	0.010	121.5787
462.158224	0.010	121.5549
462.524435	0.010	121.6255
462.890646	0.010	121.5428
463.256857	0.010	121.1897
463.623068	0.010	120.7226
463.989279	0.010	120.4289
464.355490	0.010	120.4261
464.721701	0.010	120.5447
465.087912	0.010	120.5255
465.454123	0.010	120.3025
465.820334	0.010	120.0736
466.186545	0.010	120.0690
466.552756	0.010	120.2685
466.918967	0.010	120.4016
467.285178	0.010	120.2271
467.651389	0.010	119.7951
468.017600	0.010	119.4150
468.383811	0.010	119.3255
468.750022	0.010	119.4358
469.116233	0.010	119.4294
469.482444	0.010	119.0858
469.848655	0.010	118.5035
470.214866	0.010	118.0026
470.581077	0.010	117.7957
470.947288	0.010	117.8104
471.313499	0.010	117.8295
471.679710	0.010	117.7313
472.045921	0.010	117.5824
472.412132	0.010	117.5067
472.778342	0.010	117.5020
473.144553	0.010	117.4352
473.510764	0.010	117.1985
473.876975	0.010	116.8358
474.243186	0.010	116.5000
474.609397	0.010	116.2840
474.975608	0.010	116.1375
475.341819	0.010	115.9597
475.708030	0.010	115.7302
476.074241	0.010	115.5309
476.440452	0.010	115.4352
476.806663	0.010	115.4060
477.172874	0.010	115.3400
477.539085	0.010	115.1912
477.905296	0.010	115.0240
478.271507	0.010	114.9329
478.637718	0.010	114.9196
479.003929	0.010	114.8860
479.370140	0.010	114.7557
479.736351	0.010	114.5674
480.102562	0.010	114.4285
480.468773	0.010	114.3678
480.834984	0.010	114.2673
481.201195	0.010	113.9785
481.567406	0.010	113.5036
481.933617	0.010	113.0372
482.299828	0.010	112.7932
482.666039	0.010	112.7872
483.032250	0.010	112.8197
483.398461	0.010	112.6743
483.764672	0.010	112.3256
484.130882	0.010	111.9644
484.497093	0.010	111.8016
484.863304	0.010	111.8566
485.229515	0.010	111.9539
485.595726	0.010	111.8958
485.961937	0.010	111.6321
486.328148	0.010	111.2884
486.694359	0.010	111.0381
487.060570	0.010	110.9651
487.426781	0.010	111.0395
487.792992	0.010	111.1692
488.159203	0.010	111.2484
488.525414	0.010	111.1723
488.891625	0.010	110.8619
489.257836	0.010	110.3360
489.624047	0.010	109.7613
489.990258	0.010	109.3763
490.356469	0.010	109.3179
490.722680	0.010	109.5059
491.088891	0.010	109.7081
491.455102	0.010	109.7328
491.821313	0.010	109.5767
492.187524	0.010	109.3956
492.553735	0.010	109.3107
492.919946	0.010	109.2496
493.286157	0.010	109.0051
493.652368	0.010	108.4625
494.018579	0.010	107.7822
494.384790	0.010	107.3279
494.751001	0.010	107.3602
495.117211	0.010	107.8062
495.483422	0.010	108.3089
495.849633	0.010	108.4678
496.215844	0.010	108.1034
496.582055	0.010	107.3903
496.948266	0.010	106.7273
497.314477	0.010	106.4338
497.680688	0.010	106.5418
498.046899	0.010	106.8261
498.413110	0.010	106.9850
498.779321	0.010	106.8248
499.145532	0.010	106.3687
499.511743	0.010	105.8388
499.877954	0.010	105.5017
500.244165	0.010	105.4878
500.610376	0.010	105.7187
500.976587	0.010	105.9703
501.342798	0.010	106.0198
501.709009	0.010	105.7858
502.075220	0.010	105.3726
502.441431	0.010	104.9821
502.807642	0.010	104.7554
503.173853	0.010	104.6850
503.540064	0.010	104.6694
503.906275	0.010	104.6258
504.272486	0.010	104.5539
504.638697	0.010	104.5009
