* Measurement data measured by REW V5.40 beta 121
* Source: EQ window target shape
* Format: 
* Dated: Aug 12, 2026, 4:20:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Target RMS8 + phase average8
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 2.5 Hz
*
* Freq(Hz) SPL(dB)
306.433050 68.835
308.653590 68.837
310.890221 68.839
313.143060 68.840
315.412224 68.841
317.697831 68.843
320.000000 68.844
322.318852 68.845
324.654507 68.846
327.007088 68.847
329.376716 68.848
331.763515 68.849
334.167610 68.850
336.589127 68.851
339.028190 68.851
341.484928 68.852
343.959469 68.853
346.451941 68.854
348.962474 68.854
351.491200 68.855
354.038251 68.855
356.603758 68.855
359.187855 68.856
361.790679 68.856
364.412363 68.856
367.053045 68.857
369.712863 68.857
372.391955 68.858
375.090460 68.858
377.808521 68.858
380.546277 68.858
383.303872 68.858
386.081450 68.858
388.879155 68.858
391.697134 68.859
394.535533 68.859
397.394500 68.859
400.274184 68.859
403.174736 68.859
406.096306 68.859
409.039048 68.859
412.003113 68.859
414.988657 68.860
417.995836 68.860
421.024807 68.860
424.075726 68.860
427.148753 68.860
430.244049 68.860
433.361775 68.860
436.502093 68.860
439.665167 68.860
442.851162 68.860
446.060244 68.860
449.292581 68.860
452.548340 68.860
455.827692 68.860
459.130807 68.860
462.457858 68.860
465.809019 68.860
469.184463 68.860
472.584367 68.860
476.008908 68.860
479.458265 68.860
482.932617 68.860
486.432146 68.860
489.957033 68.860
493.507464 68.860
497.083623 68.860
500.685695 68.860
504.313870 68.860
507.968337 68.860
511.649285 68.860
515.356906 68.859
519.091395 68.859
522.852945 68.859
526.641753 68.859
530.458016 68.859
534.301934 68.859
538.173706 68.859
542.073534 68.859
546.001623 68.859
549.958175 68.859
553.943399 68.859
557.957501 68.859
562.000691 68.859
566.073180 68.859
570.175180 68.859
574.306904 68.859
578.468569 68.859
582.660390 68.859
586.882588 68.859
591.135381 68.859
595.418991 68.859
599.733643 68.859
604.079560 68.859
608.456970 68.859
612.866100 68.859
617.307180 68.859
621.780442 68.859
626.286120 68.859
630.824447 68.859
635.395661 68.859
640.000000 68.859
644.637704 68.859
649.309014 68.859
654.014175 68.859
658.753431 68.859
663.527030 68.859
668.335221 68.859
673.178253 68.859
678.056380 68.859
682.969856 68.859
687.918938 68.859
692.903882 68.859
697.924949 68.859
702.982401 68.859
708.076501 68.859
713.207515 68.859
718.375711 68.859
723.581357 68.859
728.824726 68.859
734.106091 68.859
739.425726 68.859
744.783910 68.859
750.180921 68.859
755.617041 68.859
761.092554 68.859
766.607744 68.859
772.162900 68.859
777.758310 68.859
783.394268 68.859
789.071066 68.859
794.789000 68.859
800.548368 68.859
806.349472 68.859
812.192613 68.859
818.078095 68.859
824.006226 68.859
829.977315 68.859
835.991673 68.859
842.049613 68.859
848.151452 68.859
854.297507 68.859
860.488099 68.859
866.723550 68.859
873.004186 68.859
879.330334 68.859
885.702324 68.859
892.120489 68.859
898.585161 68.859
905.096680 68.859
911.655384 68.859
918.261614 68.859
924.915716 68.859
931.618037 68.859
938.368925 68.859
945.168733 68.859
952.017816 68.859
958.916529 68.859
965.865234 68.859
972.864291 68.859
979.914067 68.859
987.014928 68.859
994.167245 68.859
1001.371391 68.859
1008.627741 68.859
1015.936673 68.859
1023.298569 68.859
1030.713812 68.859
1038.182790 68.859
1045.705890 68.859
1053.283506 68.859
1060.916032 68.859
1068.603867 68.859
1076.347412 68.859
1084.147069 68.859
1092.003245 68.858
