* Measurement data measured by REW V5.40 beta 122
* Source: U18dB [plughw:2,0], Mic (Mic), R, volume: 1.000. Timing signal peak level -26.5 dBFS, measurement signal peak level -15.5 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026, 4:41:59 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: multi point measurements for 120.blue geometry. GIK screens prolong the right side of the wall, instead of the legacy configuration having the 2 pyramidal foam panels as first prolongation. the first gik screen on the left has also moved closer to the left speaker to catch the first early reflection; mic moved for multi point measurements mic moved 10cm to the back -> 3.76m from the speakers 4.66m from front wall 2 screen panels prolongation - new setup DAC level -28dB Delay 0.2150 ms (74 mm, 2.9 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -38.4 ppm
* Measurement: R 120.b.s-B+10
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 16.113281 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
254.516582	72.486	-84.1769
254.882793	72.921	-87.0503
255.249004	73.223	-90.0452
255.615215	73.511	-92.6580
255.981426	73.796	-96.0229
256.347637	73.924	-99.5879
256.713848	74.037	-102.6021
257.080059	74.144	-105.9354
257.446269	74.114	-108.8752
257.812480	74.104	-111.0104
258.178691	74.105	-113.6445
258.544902	73.966	-116.4191
258.911113	73.770	-118.5382
259.277324	73.585	-120.0789
259.643535	73.470	-121.0084
260.009746	73.461	-122.2317
260.375957	73.415	-124.1407
260.742168	73.318	-126.0625
261.108378	73.200	-127.8419
261.474589	73.079	-128.7856
261.840800	73.133	-129.4993
262.207011	73.168	-131.7505
262.573222	72.953	-133.8373
262.939433	72.847	-134.6191
263.305644	72.892	-136.5461
263.671855	72.697	-139.0026
264.038066	72.436	-140.2863
264.404277	72.288	-142.5312
264.770488	71.970	-146.1368
265.136698	71.562	-148.8951
265.502909	71.254	-151.1476
265.869120	70.775	-153.3063
266.235331	70.046	-153.6672
266.601542	69.341	-152.6298
266.967753	68.645	-151.7103
267.333964	67.921	-149.6917
267.700175	67.410	-146.1764
268.066386	67.017	-142.3947
268.432597	66.575	-137.6705
268.798808	66.266	-132.0425
269.165018	66.154	-126.2883
269.531229	66.415	-119.9387
269.897440	67.157	-114.6417
270.263651	68.002	-111.0621
270.629862	68.861	-108.0944
270.996073	69.799	-106.9985
271.362284	70.617	-108.2175
271.728495	71.341	-110.4271
272.094706	72.053	-113.5942
272.460917	72.585	-117.5209
272.827128	72.901	-120.9611
273.193338	73.160	-124.0872
273.559549	73.345	-127.8313
273.925760	73.393	-131.7117
274.291971	73.396	-135.2262
274.658182	73.365	-138.6241
275.024393	73.249	-141.7061
275.390604	73.067	-144.2740
275.756815	72.820	-146.3793
276.123026	72.542	-147.7396
276.489237	72.336	-148.6841
276.855448	72.182	-149.9099
277.221658	72.035	-151.2572
277.587869	71.928	-152.5896
277.954080	71.856	-154.1593
278.320291	71.750	-156.1152
278.686502	71.526	-158.2898
279.052713	71.176	-160.0292
279.418924	70.803	-161.4338
279.785135	70.339	-162.9199
280.151346	69.773	-163.3247
280.517557	69.359	-162.5652
280.883768	69.058	-162.0071
281.249978	68.723	-160.6548
281.616189	68.532	-158.1936
281.982400	68.467	-155.6938
282.348611	68.575	-153.3024
282.714822	68.838	-152.9253
283.081033	68.828	-153.9446
283.447244	68.676	-153.0422
283.813455	68.793	-151.9320
284.179666	68.797	-152.8984
284.545877	68.522	-153.5741
284.912088	68.332	-153.1683
285.278298	68.281	-152.2452
285.644509	68.388	-149.7408
286.010720	68.761	-146.6334
286.376931	69.145	-144.4950
286.743142	69.405	-142.6064
287.109353	69.814	-141.0161
287.475564	70.468	-141.7811
287.841775	71.049	-145.0697
288.207986	71.412	-148.5647
288.574197	71.695	-151.5031
288.940407	71.851	-154.5795
289.306618	71.832	-156.9399
289.672829	71.892	-158.4188
290.039040	72.074	-160.5443
290.405251	72.239	-163.3656
290.771462	72.410	-166.7804
291.137673	72.499	-171.0527
291.503884	72.454	-175.2648
291.870095	72.368	-179.2069
292.236306	72.204	176.6433
292.602517	71.954	172.4495
292.968727	71.645	167.7469
293.334938	71.154	163.0614
293.701149	70.614	160.1388
294.067360	70.261	157.7533
294.433571	69.828	154.2465
294.799782	69.152	150.5005
295.165993	68.298	146.7721
295.532204	67.298	144.4546
295.898415	66.655	144.0143
296.264626	66.257	140.6031
296.630837	65.132	135.7247
296.997047	63.634	135.5062
297.363258	62.663	135.5770
297.729469	61.323	132.3812
298.095680	59.500	132.8622
298.461891	58.017	134.6313
298.828102	55.784	134.6342
299.194313	52.686	143.5048
299.560524	50.420	159.9965
299.926735	48.641	-176.3392
300.292946	49.561	-149.4240
300.659157	50.695	-133.4261
301.025367	51.883	-111.8690
301.391578	54.684	-95.1536
301.757789	57.395	-89.1436
302.124000	59.335	-88.2201
302.490211	60.644	-87.4231
302.856422	61.901	-85.6935
303.222633	63.120	-85.5569
303.588844	64.097	-86.0262
303.955055	65.126	-86.7614
304.321266	66.149	-89.0139
304.687477	67.081	-90.7520
305.053687	68.238	-92.1498
305.419898	69.349	-95.7266
305.786109	70.043	-99.8049
306.152320	70.634	-102.7921
306.518531	71.360	-106.6191
306.884742	72.017	-111.7979
307.250953	72.558	-117.0438
307.617164	72.998	-122.0959
307.983375	73.291	-126.7439
308.349586	73.506	-130.9896
308.715797	73.666	-135.6302
309.082007	73.729	-140.5240
309.448218	73.794	-145.3093
309.814429	73.870	-150.4916
310.180640	73.817	-155.6838
310.546851	73.648	-160.2644
310.913062	73.372	-164.6967
311.279273	72.950	-168.8525
311.645484	72.542	-172.6342
312.011695	72.162	-177.0659
312.377906	71.589	178.6757
312.744116	70.900	176.2766
313.110327	70.218	174.7129
