* Measurement data measured by REW V5.30.9
* Source: /home/giacomo/DRC/DRC-120/X801.wav
* Format: Imported Impulse Response, 48000.0 Hz sampling
* Dated: Nov 22, 2024 2:51:58 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Impulse Response imported from /home/giacomo/DRC/DRC-120/X801.wav 131071 samples (2.73 s) of 64-bit Float data at 48 kHz
* Measurement: X801
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
15104.735099 0.000 -142.2748
15105.101310 0.000 -142.2759
15105.467521 0.000 -142.2770
15105.833732 0.000 -142.2781
15106.199943 0.000 -142.2792
15106.566153 0.000 -142.2803
15106.932364 0.000 -142.2814
15107.298575 0.000 -142.2825
15107.664786 0.000 -142.2835
15108.030997 0.000 -142.2847
15108.397208 0.000 -142.2858
15108.763419 0.000 -142.2869
15109.129630 0.000 -142.2880
15109.495841 0.000 -142.2891
15109.862052 0.000 -142.2902
15110.228263 0.000 -142.2913
15110.594473 0.000 -142.2923
15110.960684 0.000 -142.2935
15111.326895 0.000 -142.2946
15111.693106 0.000 -142.2957
15112.059317 0.000 -142.2968
15112.425528 0.000 -142.2978
15112.791739 0.000 -142.2989
15113.157950 0.000 -142.3000
15113.524161 0.000 -142.3011
15113.890372 0.000 -142.3022
15114.256583 0.000 -142.3033
15114.622793 0.000 -142.3044
15114.989004 0.000 -142.3055
15115.355215 0.000 -142.3066
15115.721426 0.000 -142.3077
15116.087637 0.000 -142.3088
15116.453848 0.000 -142.3099
15116.820059 0.000 -142.3110
15117.186270 0.000 -142.3121
15117.552481 0.000 -142.3132
15117.918692 0.000 -142.3143
15118.284903 0.000 -142.3154
15118.651113 0.000 -142.3165
15119.017324 0.000 -142.3176
15119.383535 0.000 -142.3187
15119.749746 0.000 -142.3198
15120.115957 0.000 -142.3209
15120.482168 0.000 -142.3220
15120.848379 0.000 -142.3231
15121.214590 0.000 -142.3242
15121.580801 0.000 -142.3253
15121.947012 0.000 -142.3264
15122.313222 0.000 -142.3275
15122.679433 0.000 -142.3286
15123.045644 0.000 -142.3297
15123.411855 0.000 -142.3307
15123.778066 0.000 -142.3318
15124.144277 0.000 -142.3329
15124.510488 0.000 -142.3340
15124.876699 0.000 -142.3351
15125.242910 0.000 -142.3362
15125.609121 0.000 -142.3373
15125.975332 0.000 -142.3385
15126.341542 0.000 -142.3396
15126.707753 0.000 -142.3406
15127.073964 0.000 -142.3417
15127.440175 0.000 -142.3428
15127.806386 0.000 -142.3439
15128.172597 0.000 -142.3450
15128.538808 0.000 -142.3461
15128.905019 0.000 -142.3472
15129.271230 0.000 -142.3483
15129.637441 0.000 -142.3494
15130.003652 0.000 -142.3505
15130.369862 0.000 -142.3516
15130.736073 0.000 -142.3527
15131.102284 0.000 -142.3538
15131.468495 0.000 -142.3549
15131.834706 0.000 -142.3560
15132.200917 0.000 -142.3572
15132.567128 0.000 -142.3583
15132.933339 0.000 -142.3594
15133.299550 0.000 -142.3605
15133.665761 0.000 -142.3615
15134.031972 0.000 -142.3626
15134.398182 0.000 -142.3637
15134.764393 0.000 -142.3648
15135.130604 0.000 -142.3660
15135.496815 0.000 -142.3671
15135.863026 0.000 -142.3682
15136.229237 0.000 -142.3693
15136.595448 0.000 -142.3704
15136.961659 0.000 -142.3715
15137.327870 0.000 -142.3725
15137.694081 0.000 -142.3736
15138.060292 0.000 -142.3748
15138.426502 0.000 -142.3759
15138.792713 0.000 -142.3770
15139.158924 0.000 -142.3781
15139.525135 0.000 -142.3792
15139.891346 0.000 -142.3802
15140.257557 0.000 -142.3813
15140.623768 0.000 -142.3824
15140.989979 0.000 -142.3836
15141.356190 0.000 -142.3847
15141.722401 0.000 -142.3858
15142.088612 0.000 -142.3869
15142.454822 0.000 -142.3880
15142.821033 0.000 -142.3891
15143.187244 0.000 -142.3901
15143.553455 0.000 -142.3913
15143.919666 0.000 -142.3923
15144.285877 0.000 -142.3935
15144.652088 0.000 -142.3946
15145.018299 0.000 -142.3957
15145.384510 0.000 -142.3968
15145.750721 0.000 -142.3979
15146.116931 0.000 -142.3990
15146.483142 0.000 -142.4001
15146.849353 0.000 -142.4012
15147.215564 0.000 -142.4023
15147.581775 0.000 -142.4034
15147.947986 0.000 -142.4045
15148.314197 0.000 -142.4056
15148.680408 0.000 -142.4067
15149.046619 0.000 -142.4078
15149.412830 0.000 -142.4089
15149.779041 0.000 -142.4100
15150.145251 0.000 -142.4111
15150.511462 0.000 -142.4122
15150.877673 0.000 -142.4133
15151.243884 0.000 -142.4144
15151.610095 0.000 -142.4155
15151.976306 0.000 -142.4166
15152.342517 0.000 -142.4177
15152.708728 0.000 -142.4188
15153.074939 0.000 -142.4200
15153.441150 0.000 -142.4211
15153.807361 0.000 -142.4222
15154.173571 0.000 -142.4233
15154.539782 0.000 -142.4244
15154.905993 0.000 -142.4255
15155.272204 0.000 -142.4266
15155.638415 0.000 -142.4277
15156.004626 0.000 -142.4288
15156.370837 0.000 -142.4299
15156.737048 0.000 -142.4310
15157.103259 0.000 -142.4321
15157.469470 0.000 -142.4332
15157.835681 0.000 -142.4343
15158.201891 0.000 -142.4354
15158.568102 0.000 -142.4365
15158.934313 0.000 -142.4376
15159.300524 0.000 -142.4388
15159.666735 0.000 -142.4399
15160.032946 0.000 -142.4410
15160.399157 0.000 -142.4420
15160.765368 0.000 -142.4431
15161.131579 0.000 -142.4442
15161.497790 0.000 -142.4453
15161.864001 0.000 -142.4464
15162.230211 0.000 -142.4476
15162.596422 0.000 -142.4487
15162.962633 0.000 -142.4498
15163.328844 0.000 -142.4509
15163.695055 0.000 -142.4520
15164.061266 0.000 -142.4531
15164.427477 0.000 -142.4542
15164.793688 0.000 -142.4553
15165.159899 0.000 -142.4564
15165.526110 0.000 -142.4575
15165.892321 0.000 -142.4586
15166.258531 0.000 -142.4597
15166.624742 0.000 -142.4608
15166.990953 0.000 -142.4619
15167.357164 0.000 -142.4630
15167.723375 0.000 -142.4641
15168.089586 0.000 -142.4653
15168.455797 0.000 -142.4664
15168.822008 0.000 -142.4675
15169.188219 0.000 -142.4686
15169.554430 0.000 -142.4697
15169.920640 0.000 -142.4708
15170.286851 0.000 -142.4719
15170.653062 0.000 -142.4730
15171.019273 0.000 -142.4741
15171.385484 0.000 -142.4752
15171.751695 0.000 -142.4763
15172.117906 0.000 -142.4774
15172.484117 0.000 -142.4785
15172.850328 0.000 -142.4796
15173.216539 0.000 -142.4807
15173.582750 0.000 -142.4818
15173.948960 0.000 -142.4829
15174.315171 0.000 -142.4841
15174.681382 0.000 -142.4852
15175.047593 0.000 -142.4863
15175.413804 0.000 -142.4874
15175.780015 0.000 -142.4885
15176.146226 0.000 -142.4896
15176.512437 0.000 -142.4907
15176.878648 0.000 -142.4918
15177.244859 0.000 -142.4929
15177.611070 0.000 -142.4940
15177.977280 0.000 -142.4952
15178.343491 0.000 -142.4962
15178.709702 0.000 -142.4974
15179.075913 0.000 -142.4984
15179.442124 0.000 -142.4996
15179.808335 0.000 -142.5007
15180.174546 0.000 -142.5018
15180.540757 0.000 -142.5029
15180.906968 0.000 -142.5040
15181.273179 0.000 -142.5051
15181.639390 0.000 -142.5062
15182.005600 0.000 -142.5073
15182.371811 0.000 -142.5084
15182.738022 0.000 -142.5095
15183.104233 0.000 -142.5107
15183.470444 0.000 -142.5118
15183.836655 0.000 -142.5129
15184.202866 0.000 -142.5140
15184.569077 0.000 -142.5151
15184.935288 0.000 -142.5162
15185.301499 0.000 -142.5173
15185.667710 0.000 -142.5184
15186.033920 0.000 -142.5195
15186.400131 0.000 -142.5206
15186.766342 0.000 -142.5217
15187.132553 0.000 -142.5229
15187.498764 0.000 -142.5239
15187.864975 0.000 -142.5250
15188.231186 0.000 -142.5261
15188.597397 0.000 -142.5273
15188.963608 0.000 -142.5283
15189.329819 0.000 -142.5295
15189.696030 0.000 -142.5306
15190.062240 0.000 -142.5317
15190.428451 0.000 -142.5328
15190.794662 0.000 -142.5339
15191.160873 0.000 -142.5350
15191.527084 0.000 -142.5361
15191.893295 0.000 -142.5372
15192.259506 0.000 -142.5384
15192.625717 0.000 -142.5395
15192.991928 0.000 -142.5406
15193.358139 0.000 -142.5417
15193.724349 0.000 -142.5428
15194.090560 0.000 -142.5439
15194.456771 0.000 -142.5450
15194.822982 0.000 -142.5461
15195.189193 0.000 -142.5473
15195.555404 0.000 -142.5484
15195.921615 0.000 -142.5495
15196.287826 0.000 -142.5506
15196.654037 0.000 -142.5517
15197.020248 0.000 -142.5528
15197.386459 0.000 -142.5539
15197.752669 0.000 -142.5550
15198.118880 0.000 -142.5562
15198.485091 0.000 -142.5573
15198.851302 0.000 -142.5583
15199.217513 0.000 -142.5594
15199.583724 0.000 -142.5606
15199.949935 0.000 -142.5616
15200.316146 0.000 -142.5628
15200.682357 0.000 -142.5639
15201.048568 0.000 -142.5651
15201.414779 0.000 -142.5662
15201.780989 0.000 -142.5673
15202.147200 0.000 -142.5684
15202.513411 0.000 -142.5695
15202.879622 0.000 -142.5706
15203.245833 0.000 -142.5717
15203.612044 0.000 -142.5728
15203.978255 0.000 -142.5739
15204.344466 0.000 -142.5751
15204.710677 0.000 -142.5762
15205.076888 0.000 -142.5773
15205.443099 0.000 -142.5784
15205.809309 0.000 -142.5795
15206.175520 0.000 -142.5806
15206.541731 0.000 -142.5817
15206.907942 0.000 -142.5828
15207.274153 0.000 -142.5840
15207.640364 0.000 -142.5851
15208.006575 0.000 -142.5862
15208.372786 0.000 -142.5873
15208.738997 0.000 -142.5884
15209.105208 0.000 -142.5895
15209.471419 0.000 -142.5907
15209.837629 0.000 -142.5918
15210.203840 0.000 -142.5930
15210.570051 0.000 -142.5941
15210.936262 0.000 -142.5952
15211.302473 0.000 -142.5963
15211.668684 0.000 -142.5974
15212.034895 0.000 -142.5984
15212.401106 0.000 -142.5995
15212.767317 0.000 -142.6006
15213.133528 0.000 -142.6018
15213.499739 0.000 -142.6029
15213.865949 0.000 -142.6041
15214.232160 0.000 -142.6052
15214.598371 0.000 -142.6063
15214.964582 0.000 -142.6074
15215.330793 0.000 -142.6085
15215.697004 0.000 -142.6096
15216.063215 0.000 -142.6108
15216.429426 0.000 -142.6119
15216.795637 0.000 -142.6130
15217.161848 0.000 -142.6141
15217.528058 0.000 -142.6152
15217.894269 0.000 -142.6162
15218.260480 0.000 -142.6173
15218.626691 0.000 -142.6184
15218.992902 0.000 -142.6195
15219.359113 0.000 -142.6207
15219.725324 0.000 -142.6218
15220.091535 0.000 -142.6229
15220.457746 0.000 -142.6240
15220.823957 0.000 -142.6251
15221.190168 0.000 -142.6263
15221.556378 0.000 -142.6274
15221.922589 0.000 -142.6285
15222.288800 0.000 -142.6296
15222.655011 0.000 -142.6307
15223.021222 0.000 -142.6318
15223.387433 0.000 -142.6329
15223.753644 0.000 -142.6340
15224.119855 0.000 -142.6351
15224.486066 0.000 -142.6363
15224.852277 0.000 -142.6374
15225.218488 0.000 -142.6385
15225.584698 0.000 -142.6396
15225.950909 0.000 -142.6407
15226.317120 0.000 -142.6418
15226.683331 0.000 -142.6430
15227.049542 0.000 -142.6441
15227.415753 0.000 -142.6452
15227.781964 0.000 -142.6463
15228.148175 0.000 -142.6475
15228.514386 0.000 -142.6486
15228.880597 0.000 -142.6497
15229.246808 0.000 -142.6508
15229.613018 0.000 -142.6519
15229.979229 0.000 -142.6530
15230.345440 0.000 -142.6541
15230.711651 0.000 -142.6553
15231.077862 0.000 -142.6564
15231.444073 0.000 -142.6575
15231.810284 0.000 -142.6586
15232.176495 0.000 -142.6597
15232.542706 0.000 -142.6608
15232.908917 0.000 -142.6620
15233.275128 0.000 -142.6631
15233.641338 0.000 -142.6642
15234.007549 0.000 -142.6653
15234.373760 0.000 -142.6664
15234.739971 0.000 -142.6675
15235.106182 0.000 -142.6687
15235.472393 0.000 -142.6698
15235.838604 0.000 -142.6709
15236.204815 0.000 -142.6720
15236.571026 0.000 -142.6731
15236.937237 0.000 -142.6742
15237.303448 0.000 -142.6754
15237.669658 0.000 -142.6765
15238.035869 0.000 -142.6776
15238.402080 0.000 -142.6787
15238.768291 0.000 -142.6798
15239.134502 0.000 -142.6810
15239.500713 0.000 -142.6821
15239.866924 0.000 -142.6832
15240.233135 0.000 -142.6843
15240.599346 0.000 -142.6854
15240.965557 0.000 -142.6865
15241.331767 0.000 -142.6876
15241.697978 0.000 -142.6888
15242.064189 0.000 -142.6899
15242.430400 0.000 -142.6910
15242.796611 0.000 -142.6921
15243.162822 0.000 -142.6933
15243.529033 0.000 -142.6944
15243.895244 0.000 -142.6955
15244.261455 0.000 -142.6966
15244.627666 0.000 -142.6977
15244.993877 0.000 -142.6988
15245.360087 0.000 -142.7000
15245.726298 0.000 -142.7010
15246.092509 0.000 -142.7022
15246.458720 0.000 -142.7033
15246.824931 0.000 -142.7045
15247.191142 0.000 -142.7056
15247.557353 0.000 -142.7067
15247.923564 0.000 -142.7078
15248.289775 0.000 -142.7089
15248.655986 0.000 -142.7100
15249.022197 0.000 -142.7111
15249.388407 0.000 -142.7123
15249.754618 0.000 -142.7134
15250.120829 0.000 -142.7145
15250.487040 0.000 -142.7156
15250.853251 0.000 -142.7167
15251.219462 0.000 -142.7178
15251.585673 0.000 -142.7189
15251.951884 0.000 -142.7201
15252.318095 0.000 -142.7213
15252.684306 0.000 -142.7224
15253.050517 0.000 -142.7235
15253.416727 0.000 -142.7246
15253.782938 0.000 -142.7257
15254.149149 0.000 -142.7268
15254.515360 0.000 -142.7279
15254.881571 0.000 -142.7290
15255.247782 0.000 -142.7302
15255.613993 0.000 -142.7313
15255.980204 0.000 -142.7324
15256.346415 0.000 -142.7336
15256.712626 0.000 -142.7347
15257.078837 0.000 -142.7358
15257.445047 0.000 -142.7369
15257.811258 0.000 -142.7380
15258.177469 0.000 -142.7392
15258.543680 0.000 -142.7403
15258.909891 0.000 -142.7414
15259.276102 0.000 -142.7425
15259.642313 0.000 -142.7437
15260.008524 0.000 -142.7448
15260.374735 0.000 -142.7458
15260.740946 0.000 -142.7469
15261.107157 0.000 -142.7481
15261.473367 0.000 -142.7493
15261.839578 0.000 -142.7504
15262.205789 0.000 -142.7515
15262.572000 0.000 -142.7526
15262.938211 0.000 -142.7537
15263.304422 0.000 -142.7548
15263.670633 0.000 -142.7559
15264.036844 0.000 -142.7571
15264.403055 0.000 -142.7582
15264.769266 0.000 -142.7593
15265.135476 0.000 -142.7605
15265.501687 0.000 -142.7616
15265.867898 0.000 -142.7627
15266.234109 0.000 -142.7638
15266.600320 0.000 -142.7649
15266.966531 0.000 -142.7660
15267.332742 0.000 -142.7672
15267.698953 0.000 -142.7683
15268.065164 0.000 -142.7695
15268.431375 0.000 -142.7706
15268.797586 0.000 -142.7717
15269.163796 0.000 -142.7728
15269.530007 0.000 -142.7739
15269.896218 0.000 -142.7750
15270.262429 0.000 -142.7762
15270.628640 0.000 -142.7773
15270.994851 0.000 -142.7784
15271.361062 0.000 -142.7795
15271.727273 0.000 -142.7806
15272.093484 0.000 -142.7817
15272.459695 0.000 -142.7829
15272.825906 0.000 -142.7840
15273.192116 0.000 -142.7852
15273.558327 0.000 -142.7863
15273.924538 0.000 -142.7874
15274.290749 0.000 -142.7885
15274.656960 0.000 -142.7896
15275.023171 0.000 -142.7908
15275.389382 0.000 -142.7919
15275.755593 0.000 -142.7930
15276.121804 0.000 -142.7942
15276.488015 0.000 -142.7953
15276.854226 0.000 -142.7964
15277.220436 0.000 -142.7975
15277.586647 0.000 -142.7986
15277.952858 0.000 -142.7997
15278.319069 0.000 -142.8008
15278.685280 0.000 -142.8020
15279.051491 0.000 -142.8031
15279.417702 0.000 -142.8043
15279.783913 0.000 -142.8054
15280.150124 0.000 -142.8065
15280.516335 0.000 -142.8076
15280.882546 0.000 -142.8088
15281.248756 0.000 -142.8099
15281.614967 0.000 -142.8110
15281.981178 0.000 -142.8121
15282.347389 0.000 -142.8132
15282.713600 0.000 -142.8144
15283.079811 0.000 -142.8155
15283.446022 0.000 -142.8167
15283.812233 0.000 -142.8177
15284.178444 0.000 -142.8188
15284.544655 0.000 -142.8199
15284.910866 0.000 -142.8211
15285.277076 0.000 -142.8223
15285.643287 0.000 -142.8234
15286.009498 0.000 -142.8245
15286.375709 0.000 -142.8256
15286.741920 0.000 -142.8267
15287.108131 0.000 -142.8278
15287.474342 0.000 -142.8290
15287.840553 0.000 -142.8301
15288.206764 0.000 -142.8313
15288.572975 0.000 -142.8324
15288.939186 0.000 -142.8335
15289.305396 0.000 -142.8346
15289.671607 0.000 -142.8358
15290.037818 0.000 -142.8369
15290.404029 0.000 -142.8380
15290.770240 0.000 -142.8391
15291.136451 0.000 -142.8403
15291.502662 0.000 -142.8414
15291.868873 0.000 -142.8425
15292.235084 0.000 -142.8437
15292.601295 0.000 -142.8448
15292.967505 0.000 -142.8459
15293.333716 0.000 -142.8470
15293.699927 0.000 -142.8481
15294.066138 0.000 -142.8492
15294.432349 0.000 -142.8504
15294.798560 0.000 -142.8516
15295.164771 0.000 -142.8527
15295.530982 0.000 -142.8538
15295.897193 0.000 -142.8549
15296.263404 0.000 -142.8560
15296.629615 0.000 -142.8571
15296.995825 0.000 -142.8583
15297.362036 0.000 -142.8594
15297.728247 0.000 -142.8605
15298.094458 0.000 -142.8617
15298.460669 0.000 -142.8628
15298.826880 0.000 -142.8639
15299.193091 0.000 -142.8651
15299.559302 0.000 -142.8661
15299.925513 0.000 -142.8672
15300.291724 0.000 -142.8685
15300.657935 0.000 -142.8696
15301.024145 0.000 -142.8707
15301.390356 0.000 -142.8718
15301.756567 0.000 -142.8729
15302.122778 0.000 -142.8740
15302.488989 0.000 -142.8752
15302.855200 0.000 -142.8763
15303.221411 0.000 -142.8775
15303.587622 0.000 -142.8786
15303.953833 0.000 -142.8797
15304.320044 0.000 -142.8808
15304.686255 0.000 -142.8820
15305.052465 0.000 -142.8831
15305.418676 0.000 -142.8842
15305.784887 0.000 -142.8853
15306.151098 0.000 -142.8865
15306.517309 0.000 -142.8876
15306.883520 0.000 -142.8887
15307.249731 0.000 -142.8899
15307.615942 0.000 -142.8910
15307.982153 0.000 -142.8921
15308.348364 0.000 -142.8932
15308.714575 0.000 -142.8943
15309.080785 0.000 -142.8955
15309.446996 0.000 -142.8967
15309.813207 0.000 -142.8978
15310.179418 0.000 -142.8989
15310.545629 0.000 -142.9000
15310.911840 0.000 -142.9012
15311.278051 0.000 -142.9023
15311.644262 0.000 -142.9034
15312.010473 0.000 -142.9045
15312.376684 0.000 -142.9057
15312.742895 0.000 -142.9068
15313.109105 0.000 -142.9080
15313.475316 0.000 -142.9091
15313.841527 0.000 -142.9102
15314.207738 0.000 -142.9113
15314.573949 0.000 -142.9124
15314.940160 0.000 -142.9136
15315.306371 0.000 -142.9147
15315.672582 0.000 -142.9158
15316.038793 0.000 -142.9170
15316.405004 0.000 -142.9181
15316.771214 0.000 -142.9193
15317.137425 0.000 -142.9203
15317.503636 0.000 -142.9214
15317.869847 0.000 -142.9225
15318.236058 0.000 -142.9238
15318.602269 0.000 -142.9249
15318.968480 0.000 -142.9260
15319.334691 0.000 -142.9271
15319.700902 0.000 -142.9282
15320.067113 0.000 -142.9294
15320.433324 0.000 -142.9305
15320.799534 0.000 -142.9316
15321.165745 0.000 -142.9328
15321.531956 0.000 -142.9339
15321.898167 0.000 -142.9351
15322.264378 0.000 -142.9362
15322.630589 0.000 -142.9373
15322.996800 0.000 -142.9384
15323.363011 0.000 -142.9396
15323.729222 0.000 -142.9407
15324.095433 0.000 -142.9418
15324.461644 0.000 -142.9430
15324.827854 0.000 -142.9441
15325.194065 0.000 -142.9453
15325.560276 0.000 -142.9464
15325.926487 0.000 -142.9475
15326.292698 0.000 -142.9486
15326.658909 0.000 -142.9498
15327.025120 0.000 -142.9509
15327.391331 0.000 -142.9521
15327.757542 0.000 -142.9532
15328.123753 0.000 -142.9543
15328.489964 0.000 -142.9554
15328.856174 0.000 -142.9565
15329.222385 0.000 -142.9577
15329.588596 0.000 -142.9588
15329.954807 0.000 -142.9599
15330.321018 0.000 -142.9611
15330.687229 0.000 -142.9622
15331.053440 0.000 -142.9634
15331.419651 0.000 -142.9645
15331.785862 0.000 -142.9656
15332.152073 0.000 -142.9667
15332.518284 0.000 -142.9679
15332.884494 0.000 -142.9690
15333.250705 0.000 -142.9702
15333.616916 0.000 -142.9713
15333.983127 0.000 -142.9724
15334.349338 0.000 -142.9736
15334.715549 0.000 -142.9747
15335.081760 0.000 -142.9758
15335.447971 0.000 -142.9769
15335.814182 0.000 -142.9780
15336.180393 0.000 -142.9792
15336.546604 0.000 -142.9803
15336.912814 0.000 -142.9815
15337.279025 0.000 -142.9826
15337.645236 0.000 -142.9838
15338.011447 0.000 -142.9849
15338.377658 0.000 -142.9860
15338.743869 0.000 -142.9871
15339.110080 0.000 -142.9883
15339.476291 0.000 -142.9894
15339.842502 0.000 -142.9905
15340.208713 0.000 -142.9917
15340.574923 0.000 -142.9928
15340.941134 0.000 -142.9940
15341.307345 0.000 -142.9951
15341.673556 0.000 -142.9962
15342.039767 0.000 -142.9973
15342.405978 0.000 -142.9985
15342.772189 0.000 -142.9996
15343.138400 0.000 -143.0007
15343.504611 0.000 -143.0019
15343.870822 0.000 -143.0031
15344.237033 0.000 -143.0042
15344.603243 0.000 -143.0052
15344.969454 0.000 -143.0064
15345.335665 0.000 -143.0076
15345.701876 0.000 -143.0087
15346.068087 0.000 -143.0098
15346.434298 0.000 -143.0109
15346.800509 0.000 -143.0121
15347.166720 0.000 -143.0132
15347.532931 0.000 -143.0143
15347.899142 0.000 -143.0154
15348.265353 0.000 -143.0167
15348.631563 0.000 -143.0178
15348.997774 0.000 -143.0189
15349.363985 0.000 -143.0200
15349.730196 0.000 -143.0212
15350.096407 0.000 -143.0223
15350.462618 0.000 -143.0234
15350.828829 0.000 -143.0245
15351.195040 0.000 -143.0258
15351.561251 0.000 -143.0269
15351.927462 0.000 -143.0280
15352.293673 0.000 -143.0291
15352.659883 0.000 -143.0303
15353.026094 0.000 -143.0314
15353.392305 0.000 -143.0325
15353.758516 0.000 -143.0336
15354.124727 0.000 -143.0348
15354.490938 0.000 -143.0359
15354.857149 0.000 -143.0371
15355.223360 0.000 -143.0382
15355.589571 0.000 -143.0394
15355.955782 0.000 -143.0405
15356.321993 0.000 -143.0416
15356.688203 0.000 -143.0427
15357.054414 0.000 -143.0439
15357.420625 0.000 -143.0450
15357.786836 0.000 -143.0462
15358.153047 0.000 -143.0473
15358.519258 0.000 -143.0484
15358.885469 0.000 -143.0496
15359.251680 0.000 -143.0507
15359.617891 0.000 -143.0518
15359.984102 0.000 -143.0529
15360.350313 0.000 -143.0541
15360.716523 0.000 -143.0553
15361.082734 0.000 -143.0564
15361.448945 0.000 -143.0576
15361.815156 0.000 -143.0587
15362.181367 0.000 -143.0598
15362.547578 0.000 -143.0609
15362.913789 0.000 -143.0621
15363.280000 0.000 -143.0632
15363.646211 0.000 -143.0644
15364.012422 0.000 -143.0655
15364.378632 0.000 -143.0667
15364.744843 0.000 -143.0677
15365.111054 0.000 -143.0689
15365.477265 0.000 -143.0700
15365.843476 0.000 -143.0712
15366.209687 0.000 -143.0724
15366.575898 0.000 -143.0735
15366.942109 0.000 -143.0746
15367.308320 0.000 -143.0757
15367.674531 0.000 -143.0769
15368.040742 0.000 -143.0780
15368.406952 0.000 -143.0792
15368.773163 0.000 -143.0803
15369.139374 0.000 -143.0814
15369.505585 0.000 -143.0826
15369.871796 0.000 -143.0837
15370.238007 0.000 -143.0849
15370.604218 0.000 -143.0860
15370.970429 0.000 -143.0871
15371.336640 0.000 -143.0883
15371.702851 0.000 -143.0894
15372.069062 0.000 -143.0905
15372.435272 0.000 -143.0917
15372.801483 0.000 -143.0928
15373.167694 0.000 -143.0940
15373.533905 0.000 -143.0951
15373.900116 0.000 -143.0963
15374.266327 0.000 -143.0974
15374.632538 0.000 -143.0985
15374.998749 0.000 -143.0996
15375.364960 0.000 -143.1008
15375.731171 0.000 -143.1020
15376.097382 0.000 -143.1031
15376.463592 0.000 -143.1042
15376.829803 0.000 -143.1053
15377.196014 0.000 -143.1065
15377.562225 0.000 -143.1076
15377.928436 0.000 -143.1088
15378.294647 0.000 -143.1100
15378.660858 0.000 -143.1111
15379.027069 0.000 -143.1122
15379.393280 0.000 -143.1133
15379.759491 0.000 -143.1145
15380.125702 0.000 -143.1156
15380.491912 0.000 -143.1168
15380.858123 0.000 -143.1179
15381.224334 0.000 -143.1191
15381.590545 0.000 -143.1202
15381.956756 0.000 -143.1213
15382.322967 0.000 -143.1224
15382.689178 0.000 -143.1236
15383.055389 0.000 -143.1248
15383.421600 0.000 -143.1259
15383.787811 0.000 -143.1270
15384.154022 0.000 -143.1281
15384.520232 0.000 -143.1293
15384.886443 0.000 -143.1305
15385.252654 0.000 -143.1316
15385.618865 0.000 -143.1328
15385.985076 0.000 -143.1339
15386.351287 0.000 -143.1350
15386.717498 0.000 -143.1361
15387.083709 0.000 -143.1373
15387.449920 0.000 -143.1385
15387.816131 0.000 -143.1396
15388.182341 0.000 -143.1407
15388.548552 0.000 -143.1418
15388.914763 0.000 -143.1430
15389.280974 0.000 -143.1441
15389.647185 0.000 -143.1453
15390.013396 0.000 -143.1464
15390.379607 0.000 -143.1476
15390.745818 0.000 -143.1487
15391.112029 0.000 -143.1498
15391.478240 0.000 -143.1510
15391.844451 0.000 -143.1521
15392.210661 0.000 -143.1533
15392.576872 0.000 -143.1544
15392.943083 0.000 -143.1555
15393.309294 0.000 -143.1567
15393.675505 0.000 -143.1579
15394.041716 0.000 -143.1590
15394.407927 0.000 -143.1601
15394.774138 0.000 -143.1613
15395.140349 0.000 -143.1624
15395.506560 0.000 -143.1635
15395.872771 0.000 -143.1647
15396.238981 0.000 -143.1659
15396.605192 0.000 -143.1670
15396.971403 0.000 -143.1682
15397.337614 0.000 -143.1693
15397.703825 0.000 -143.1704
15398.070036 0.000 -143.1716
15398.436247 0.000 -143.1727
15398.802458 0.000 -143.1738
15399.168669 0.000 -143.1749
15399.534880 0.000 -143.1761
15399.901091 0.000 -143.1773
15400.267301 0.000 -143.1784
15400.633512 0.000 -143.1796
15400.999723 0.000 -143.1807
15401.365934 0.000 -143.1818
15401.732145 0.000 -143.1830
15402.098356 0.000 -143.1841
15402.464567 0.000 -143.1853
15402.830778 0.000 -143.1865
15403.196989 0.000 -143.1876
15403.563200 0.000 -143.1887
15403.929411 0.000 -143.1898
15404.295621 0.000 -143.1910
15404.661832 0.000 -143.1921
15405.028043 0.000 -143.1932
15405.394254 0.000 -143.1945
15405.760465 0.000 -143.1956
15406.126676 0.000 -143.1967
15406.492887 0.000 -143.1979
15406.859098 0.000 -143.1990
15407.225309 0.000 -143.2001
15407.591520 0.000 -143.2013
15407.957731 0.000 -143.2024
15408.323941 0.000 -143.2036
15408.690152 0.000 -143.2047
15409.056363 0.000 -143.2059
15409.422574 0.000 -143.2070
15409.788785 0.000 -143.2081
15410.154996 0.000 -143.2093
15410.521207 0.000 -143.2104
15410.887418 0.000 -143.2115
15411.253629 0.000 -143.2128
15411.619840 0.000 -143.2139
15411.986050 0.000 -143.2150
15412.352261 0.000 -143.2162
15412.718472 0.000 -143.2173
15413.084683 0.000 -143.2184
15413.450894 0.000 -143.2196
15413.817105 0.000 -143.2208
15414.183316 0.000 -143.2219
15414.549527 0.000 -143.2231
15414.915738 0.000 -143.2242
15415.281949 0.000 -143.2253
15415.648160 0.000 -143.2265
15416.014370 0.000 -143.2277
15416.380581 0.000 -143.2288
15416.746792 0.000 -143.2299
15417.113003 0.000 -143.2311
15417.479214 0.000 -143.2322
15417.845425 0.000 -143.2334
15418.211636 0.000 -143.2346
